user_id,epoch,budget,epoch_end_deposit,id,address,amount,projects_supported,category,ga,ga_e6,ga_celo,ga_shefi,is_donor,allocator,non_allocator,allocation_ratio,user_type,status
15039,5,2.7864999300505e-05,100.0,15039,0x121ac669e4c99ef4673b22d57431b3a521292f2c,,,1-XS,0,0,0,0,0,0,1,,0,organic
14818,5,0.00057877254817755,1000.0000003621584,14818,0x05a1ff0a32bc24265bcb39499d0c5d9a6cb2011c,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
14703,5,0.000816663464722641,1000.0,14703,0x01242a2e4f27b42d564d3668a58d98baa751b3ce,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
14608,5,0.000278076458124626,300.0,14608,0x0d72724bf16877bd814b8ec52b2b65a4a385d7fe,0.000278076458124626,1.0,1-XS,1,0,0,0,1,1,0,1.0,3,ga_e5
14457,5,0.000683998732353524,500.0,14457,0x19d8da2674e8a025154153297ea3ab918debf96d,0.000683998732353524,1.0,2-S,0,0,0,0,1,1,0,1.0,3,organic
14994,5,0.000349583726485785,750.0,14994,0x06582c5cd9ebe65982850f506bc9acb9b252e478,0.000290154492983201,1.0,2-S,1,0,0,0,1,1,0,0.83,2,ga_e5
14667,5,0.000716542336024428,800.0,14667,0x0276dece5594a6db72e044c85488519a18f9e462,0.000716542336024428,3.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
14611,5,0.000277733068973504,300.0,14611,0x038a4e7c11193ebdf6fe574bd9ecf6989c8beafe,0.000277733068973504,1.0,1-XS,1,0,0,0,1,1,0,1.0,3,ga_e5
14705,5,0.000817491355869431,1000.0,14705,0x00a66045ccc58a3e79999d6de0f49809c577ed3c,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
14649,5,0.000730120624595529,800.0,14649,0x18b54c6c9960bd16b1f7568ae9f39143c2d3390c,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
15028,5,7.6928253353675e-05,220.0,15028,0x0780b1456d5e60cf26c8cd6541b85e805c8c05f2,,,1-XS,0,0,0,0,0,0,1,,0,organic
14668,5,0.000817478249413281,1000.0,14668,0x1e8c64fd8f94da1d0e23853118b7f73a7b467209,0.0008,5.0,2-S,1,0,0,0,1,1,0,0.978619,2,ga_e5
14891,5,0.000476916124475508,800.0,14891,0x11d86e90aba195ca20905ab2d3745ed9faad5a2d,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
14237,5,0.001198570306059728,1000.0,14237,0x0d3d681762f9eda9541fab6acfb17c50025b630b,,,2-S,0,0,0,0,0,0,1,,0,organic
14930,5,0.00053130970143112,1000.0,14930,0x03f11c7a45ba8219c87f312eecb07287c2095302,0.00053130970143112,4.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
14762,5,0.000579142987388285,800.0,14762,0x08e3f287adba42a26904919917bc7907f1f0df18,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
14880,5,0.00108967808205837,1800.0,14880,0x1375847014ba64517210cbfe185808232cf45d4a,0.0010896780820583698,3.0,3-M,1,0,0,0,1,1,0,1.0,3,ga_e5
15019,5,0.000373370351599021,1000.0,15019,0x09988e9aeb8c0b835619305abfe2ce68fea17722,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
14769,5,0.000579106289311066,800.0,14769,0x026b727b60d336806b87d60e95b6d7fad2443dd6,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
14638,5,0.000247293908895302,270.0,14638,0x1b13d62de363e964ce8a9981f58dd293c005e2b4,,,1-XS,1,0,0,0,0,0,1,,0,ga_e5
14959,5,0.000170875592981896,363.0,14959,0x092cff73c77a9de794d25b0088ded0e430733dbb,,,1-XS,1,0,0,0,0,0,1,,0,ga_e5
15046,5,3.1209202706873e-05,113.58190433,15046,0x0e763409f3a84d32588b90115af703ac6e640f7c,,,1-XS,0,0,0,0,0,0,1,,0,organic
14860,5,0.000503655042548406,800.0,14860,0x0bb5e2eab6cb24c40392783847e23e760b8b986b,0.000503655042548406,3.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
14723,5,0.000641594377177917,800.0,14723,0x03d8ac6b92aac24549eb583b969d93bc49f9ddb3,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
14819,5,7.0762627785524e-05,105.0,14819,0x0393931783b1d0ead3b8b0e0f44c1f23ec3c4af5,,,1-XS,0,0,0,0,0,0,1,,0,organic
14965,5,0.00017541279907826,363.0,14965,0x0a10998913b2e1786b7d0e376611781b28387cc4,,,1-XS,1,0,0,0,0,0,1,,0,ga_e5
15024,5,0.003487767783561037,9632.146891280592,15024,0x0ae3636a58b2c1455fdce1e3d3db92dce03b8cfe,0.003487767783561037,5.0,3-M,0,0,0,0,1,1,0,1.0,3,organic
14619,5,0.000277287449464414,300.0,14619,0x13f823967682151bee6e571adf8363dc41274d0d,0.000277287449464414,1.0,1-XS,1,0,0,0,1,1,0,1.0,3,ga_e5
14760,5,0.000361437924462331,500.0,14760,0x0f11796c594c7bdacf600bbd46f10d2aed2a37b5,,,2-S,0,0,0,0,0,0,1,,0,organic
14869,5,0.000501559757091939,800.0,14869,0x1ee8e6a0e949ecab1f66636601d6f36488f16b78,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
14921,5,0.000558162738903636,1008.083898839246,14921,0x0cb27e883e207905ad2a94f9b6ef0c7a99223c37,0.000558162738903636,10.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
14626,5,0.0009266108478228,1099.0,14626,0x072001b736b049934eb1e66bcbbc281d010fe7b6,0.0009266108478228,5.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
12394,5,5.378889603841627,3800000.0,12394,0xf517529866d371f04780885923f739bc17694bfb,0.85,3.0,5-XL,0,0,0,0,1,1,0,0.158025,2,organic
8237,5,0.003604593134422039,2546.520735621896,8237,0xe64113140960528f6af928d7ca4f45d192286a7a,0.003604593134422039,19.0,3-M,0,0,0,0,1,1,0,1.0,3,organic
14591,5,0.000271004780512334,290.0,14591,0x6ba54cf6b626f1108a2f6c16767f8397060022c0,0.000271004780512334,1.0,1-XS,1,0,0,0,1,1,0,1.0,3,ga_e5
14831,5,0.000107377073848661,163.43092418586463,14831,0xc0f7529a29c0b5ace18e21c71a00b6135088a361,,,1-XS,0,0,0,0,0,0,1,,0,organic
14617,5,0.000249624761056967,270.0,14617,0x9f4fbbbcbe8b8e90449dec9032bd5cce65bb52e5,0.0002,1.0,1-XS,1,0,0,0,1,1,0,0.801203,2,ga_e5
14938,5,0.000416785451188118,800.0,14938,0x8fe29118cc8b2b8cea9c888ef5233c421af40a07,0.000416785451188118,4.0,2-S,0,0,0,0,1,1,0,1.0,3,organic
15070,5,0.000647611291281462,4117.0588056121705,15070,0xdf1e9485072bbe9517a06cbe28041bc9e7031985,0.0006476112912814619,7.0,3-M,0,0,0,0,1,1,0,1.0,3,organic
14455,5,0.000274305057164136,200.0,14455,0x87b8825c43e107af580f1b11e3723e7158894d58,,,1-XS,0,0,0,0,0,0,1,,0,organic
12848,5,0.3193323842408228,239999.94858876825,12848,0x84b5a60df2d7e3397b3a4a3c6282f090304aca26,0.3193323842408228,2.0,5-XL,0,0,0,0,1,1,0,1.0,3,organic
14954,5,0.000171087308121311,363.0,14954,0x4059f3c0064cd380276de8dbab6935005535eed6,,,1-XS,1,0,0,0,0,0,1,,0,ga_e5
4440,5,0.08492983585013096,60000.0,4440,0x839395e20bbb182fa440d08f850e6c7a8f6f0780,0.0849292983585013,8.0,4-L,0,0,0,0,1,1,0,0.999994,3,organic
12391,5,0.000283099452833769,200.0,12391,0xafa3e6e29d99337b166b83fb24ba17b19764b49d,0.00027743746377709296,2.0,1-XS,0,0,0,0,1,1,0,0.98,3,organic
13507,5,0.001100333230433036,2000.0,13507,0x87690be28b65f13394741c2c2be5a6bdb0505039,0.001100333230433036,4.0,3-M,1,0,0,0,1,1,0,1.0,3,ga_e5
14896,5,0.000215596859363647,364.4318360263318,14896,0x2a98ea2aa21a4e17c9961c30a9fe73dce0f6b1f5,0.000215596859363647,1.0,1-XS,0,0,0,0,1,1,0,1.0,3,organic
14634,5,0.000247414815953283,270.0,14634,0x865528d9897d990cffca5fd1c90f0cab919c9794,0.000247414815953283,1.0,1-XS,1,0,0,0,1,1,0,1.0,3,ga_e5
14563,5,0.000730309357564085,800.0,14563,0x42e0793e4f029557d4c16a05ae0d989a173ec6aa,0.000730309357564085,2.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
14373,5,0.001807842960379073,1277.178703302264,14373,0x3e48ce16510b849f83bfc3605a57c28f80a240e7,0.0,0.0,2-S,0,0,0,0,0,1,0,0.0,1,organic
3169,5,0.000353874316042212,250.0,3169,0x719028736f10164c838ef129936779ed739312f2,,,1-XS,0,0,0,0,0,0,1,,0,organic
15001,5,0.000341585511620423,750.0,15001,0x2afba221c12c35cb25a27966dbd5e3770e6194e5,0.000341585511620423,1.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
14294,5,0.004092008674201026,4867.03015687,14294,0x6ac81ed433b45ac181c9764e8402ae9ce413633b,0.004092008674201026,2.0,3-M,0,0,0,0,1,1,0,1.0,3,organic
14244,5,0.000361910940105457,1000.0,14244,0x54becc7560a7be76d72ed76a1f5fee6c5a2a7ab6,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
10932,5,0.000141549726416884,100.0,10932,0x014607f2d6477badd9d74bf2c5d6356e29a9b957,,,1-XS,0,0,0,0,0,0,1,,0,organic
12475,5,0.000141549726416884,100.0,12475,0x5cbb6ad79008908aa125667d1300558d9253b589,,,1-XS,0,0,0,0,0,0,1,,0,organic
10386,5,0.000155704699058573,110.0,10386,0x9b6f53d2bec7416722412a8d1e48aa3bae84325f,,,1-XS,0,0,0,0,0,0,1,,0,organic
13750,5,0.00375670670635716,2653.9837281586133,13750,0xb79223e868871dbac27e8e301f73734abd4cc628,,,3-M,0,0,0,0,0,0,1,,0,organic
85,5,0.000189251984219375,133.7,85,0x841ad0abab2d33520ca236a2f5d8b038addc12ba,0.000189251984219375,6.0,1-XS,0,0,0,0,1,1,0,1.0,3,organic
13872,5,0.007077486320844246,5000.0,13872,0x73006c818880d07dd510e165c3de3e74f2407187,,,3-M,0,0,0,0,0,0,1,,0,organic
14596,5,0.000362742435345654,471.0,14596,0xbecb225ed2f25c5973f5b2c8455aef2491177ee5,0.000362742435345654,1.0,1-XS,1,0,0,0,1,1,0,1.0,3,ga_e5
13499,5,0.00765616346720748,5408.815446706654,13499,0x50544864a4fe04fca8401937b849b48e1e53bcd8,0.007656163467207479,15.0,3-M,0,0,0,0,1,1,0,1.0,3,organic
9647,5,0.000707748632084424,500.0,9647,0x9f729294b308f79243285348a7be3f58ae5ed31a,0.000707748632084424,1.0,2-S,0,0,0,0,1,1,0,1.0,3,organic
13090,5,0.001543525969946642,1200.0,13090,0x2b888954421b424c5d3d9ce9bb67c9bd47537d12,0.001543525969946642,8.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
15050,5,0.000260954092793587,1000.0,15050,0xe4b420f15d6d878dcd0df7120ac0fc1509ee9cab,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
14644,5,0.00110406320953107,1350.0,14644,0x3e6c23cdaa52b1b6621dbb30c367d16ace21f760,0.001104,3.0,2-S,1,1,0,0,1,1,0,0.999943,3,ga_e5
4550,5,0.000208219647559237,147.1,4550,0x8bfcf8cb383149d4ef37e7a609cec195cdcbe099,,,1-XS,0,0,0,0,0,0,1,,0,organic
14867,5,0.000502769046112686,800.0,14867,0x8b577d9f981da6fc6e33de495a1465ee302f67a5,0.0005027690461126861,3.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
14669,5,0.000264829415727754,300.01,14669,0x7c8e659f9df114dda21028922641b9327b5b4aa1,,,1-XS,0,0,0,0,0,0,1,,0,organic
14964,5,2.531865934243e-05,363.0,14964,0x2399a1758afd2e061134b78ad1965e4204dbc0b8,,,1-XS,1,0,0,0,0,0,1,,0,ga_e5
15008,5,0.000426792266865245,1000.0,15008,0xd662fa474c0a1346a26374bb4581d1f6d3fb2d94,0.0004,4.0,2-S,1,0,0,0,1,1,0,0.937224,2,ga_e5
6,5,0.10616229481266369,75000.0,6,0x1078daa844cdf1edb51e5189c8b113b80a6a6957,0.001061622948126637,30.0,4-L,0,0,0,0,1,1,0,0.01,1,organic
14976,5,0.000376709403337273,800.0,14976,0x438615976c27b2b44f57ced3ac73b5ac113b8730,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
14728,5,2.5363632144333e-05,100.0,14728,0xc117d2f70be4a766e7f3e055547e7c5403d447bc,,,1-XS,0,0,1,0,0,0,1,,0,ga_celo
14725,5,0.000642268922787756,800.0,14725,0x6718c0b9061159823440abf4635707b2ed8e5ca8,0.000642268922787756,2.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
12661,5,0.00027113439071185,191.54709625740932,12661,0x73b9f6a6e52ace2797f0a6e52aac530ed1f2a2af,,,1-XS,0,0,0,0,0,0,1,,0,organic
8329,5,0.000551173073945029,389.3847680932587,8329,0x76d2ddce6b781e66c4b184c82fbf4f94346cfb0d,,,1-XS,0,0,0,0,0,0,1,,0,organic
13072,5,0.007014405548910144,5091.32647235768,13072,0x8289432acd5eb0214b1c2526a5edb480aa06a9ab,0.0070144055489101435,7.0,3-M,0,0,0,0,1,1,0,1.0,3,organic
14687,5,0.000201432643994858,240.0,14687,0xa61ed6d962af39adda5c405ce76f625b5c3f81dd,0.000201432643994858,1.0,1-XS,0,0,0,0,1,1,0,1.0,3,organic
204,5,0.000154546043378027,109.18144972097397,204,0x8124efc94c951cf41d4b0b42794c678458a00726,,,1-XS,0,0,0,0,0,0,1,,0,organic
15053,5,0.000110830705272723,600.0,15053,0xe7a8dea3c2521a883d01e1b714b4480e64322462,,,2-S,1,1,0,0,0,0,1,,0,ga_e5
14567,5,0.000988782251525524,1013.5380431799999,14567,0xa50064d462e17f7091ee62baebeb18bfebe21507,0.000988782251525524,15.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
4680,5,0.001273947537751964,900.0,4680,0x297aa50d0557c865f6c9b0aa0a91f41c26e55ee6,,,2-S,0,0,0,0,0,0,1,,0,organic
14981,5,0.000170628195515614,363.0,14981,0x8bb2884ee943111aa5119a36b30085a15a66c972,,,1-XS,1,0,0,0,0,0,1,,0,ga_e5
15016,5,0.000201114291815664,500.0,15016,0x3bb9ef68c0e8a291f7730bb6da37ad682331f380,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
14871,5,0.000501531796652153,800.0,14871,0xf60581c6dba9a2bd660b7a83f73705a5788158b6,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
14729,5,0.000640806242281448,800.0,14729,0x7899d9b1181cbb427b0b1be0684c096c260f7474,0.000640806242281448,13.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
10389,5,0.000155704699058573,110.0,10389,0x080b0a14d0d84cee92ad2edc8a69e494c842a6a5,,,1-XS,0,0,0,0,0,0,1,,0,organic
1187,5,0.000154996950426489,109.5,1187,0xcc3d7f9fe6946979215a901bba385a88fdabbbf4,,,1-XS,0,0,0,0,0,0,1,,0,organic
2040,5,0.000141549726416884,100.0,2040,0xeb263241eb948cc0eb53a58bf743289d074f474f,,,1-XS,0,0,0,0,0,0,1,,0,organic
2192,5,0.000141549726416884,100.0,2192,0xfeb3e0f50107f6cfb2ec8c2bc8287f2707e0e2ea,,,1-XS,0,0,0,0,0,0,1,,0,organic
6896,5,0.00140134229152716,990.0,6896,0x8d247f4fbbe81429d3d164a5c9ae0063210edbdc,,,2-S,0,0,0,0,0,0,1,,0,organic
12888,5,0.002231774088435073,2000.0,12888,0xf3ad97364bccc3ea0582ede58c363888f8c4ec85,0.0022317740884350732,2.0,3-M,1,0,0,0,1,1,0,1.0,3,ga_e5
14132,5,1.2030311248171048,849900.0000000001,14132,0xacc5c1e73d70f7f9622de2d574885ce8e6981033,0.1203031124817105,4.0,5-XL,0,0,0,0,1,1,0,0.1,2,organic
13640,5,0.00157388535104504,1851.0918693548304,13640,0x7d85fcbb505d48e6176483733b62b51704e0bf95,0.00157388535104504,1.0,3-M,1,0,0,0,1,1,0,1.0,3,ga_e5
11194,5,0.000740111995333475,522.8636,11194,0xb48ef8e4e7bef79ddf64d4424151f003a59bfbfb,0.000740111995333475,8.0,2-S,0,0,0,0,1,1,0,1.0,3,organic
13556,5,0.002410821381187884,1703.1621623115386,13556,0xacc3d48b216eafbe0f943167c3087e7f0c642d6e,,,3-M,0,0,0,0,0,0,1,,0,organic
14579,5,0.000766806469122315,800.0,14579,0x7e475a846af78e49aa56f05706530bc5ebe58ea8,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
13824,5,10.245672938070221,7238214.581846096,13824,0x25854e2a49a6cdaec7f0505b4179834509038549,10.245672938070223,5.0,5-XL,0,0,0,0,1,1,0,1.0,3,organic
14618,5,0.000277307764471446,300.0,14618,0xd700b177296cdbbf3d404147fe3dac3900370a0a,0.000277307764471446,1.0,1-XS,1,0,0,0,1,1,0,1.0,3,ga_e5
12555,5,0.21670975787557042,175580.52864814398,12555,0x51b9c1df35b044b5c0099d1fd07eab7ce38f325d,0.21670975787557045,9.0,4-L,0,0,0,0,1,1,0,1.0,3,organic
15064,5,4.1074427777916e-05,206.46321446439705,15064,0x99241e58b4c5835fcd5963549a7a6d6852a57b5e,,,1-XS,0,0,0,0,0,0,1,,0,organic
14928,5,0.000106597465563656,200.0,14928,0x794cec5ee2659859050d29d858cf46191649e1fa,,,1-XS,0,0,0,0,0,0,1,,0,organic
5257,5,0.000689347167650229,487.0,5257,0x65f632cfe8015b7ae6976e549645ed04cde60fe4,0.000689347167650229,5.0,1-XS,0,0,0,0,1,1,0,1.0,3,organic
14988,5,0.000351523481995942,750.0,14988,0xb548e7b80d321cc904cd8a2d9f774c59d96d83f7,0.000351523481995942,1.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
14647,5,0.000730412461685796,800.0,14647,0x2d240c5d58a8445e99dadf3fd41a492dfeaf7e4c,0.000730412461685796,2.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
12638,5,0.35387431604221237,250000.0,12638,0xa392ccadabff735dbff69dc93d7c13f34a30611b,0.17693715802110616,5.0,5-XL,0,0,0,0,1,1,0,0.5,2,organic
14693,5,0.000666283445509001,800.0,14693,0xf9903c5d11e8f4bfebcf02747d53319e9c4a10c6,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
15026,5,0.000161522081535973,450.0,15026,0xea124f96a1226d0956d38dd95c089d5cd5f82d71,,,1-XS,0,0,0,0,0,0,1,,0,organic
14646,5,0.000274135346760408,300.0,14646,0x899eb407e36965d58f300e1435e262281909f7be,0.000274135346760408,1.0,1-XS,1,0,0,0,1,1,0,1.0,3,ga_e5
12517,5,0.000158535693586911,112.0,12517,0x4103cfcb300599dfcb31dbc95d919592619b4eac,,,1-XS,0,0,0,0,0,0,1,,0,organic
14956,5,0.000241674404780304,500.0,14956,0xd164572b07a7a022facd4b0a63a72c9280ad78e2,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
6895,5,0.00141408176690468,999.0,6895,0x4506568e4733f3062cfa9cdb952ba7904fc7d8bb,,,2-S,0,0,0,0,0,0,1,,0,organic
13351,5,0.000271980491167524,192.1448370493503,13351,0xde2be7c9c542c55a7a77489a3a7745493988947f,,,1-XS,0,0,0,0,0,0,1,,0,organic
14641,5,0.000247211928012086,270.0,14641,0x7a122100f101e8819b23f237d62a3bb7480a6ad0,0.0002,1.0,1-XS,1,0,0,0,1,1,0,0.809022,2,ga_e5
14605,5,0.000278967041819999,300.0,14605,0x2c053707f844bdd9167d20a385641f5d55b42a70,0.000278967041819999,1.0,1-XS,1,0,0,0,1,1,0,1.0,3,ga_e5
450,5,0.000152646752902211,107.83966650182309,450,0x40de3299bd8a10d8ac3f32c1a55de40640cf9b75,,,1-XS,0,0,0,0,0,0,1,,0,organic
14997,5,0.00034941170424882,750.0,14997,0x4c71f7b3e2f5140e933420b65459430c6eb368dc,0.00034941170424882,1.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
12622,5,0.003625275478390679,2561.1320983508695,12622,0x55dffa17578e6bace42e4bf8687a11a85ccfef97,0.003625275478390679,1.0,3-M,0,0,0,0,1,1,0,1.0,3,organic
13865,5,0.012736897319391585,9600.0,13865,0x5d36a202687fd6bd0f670545334bf0b4827cc1e2,0.012736897319391585,7.0,3-M,1,0,0,0,1,1,0,1.0,3,ga_e5
212,5,0.000152160209575759,107.49594042140723,212,0x529dc928e67d8a43133d10769b308f1d5a629401,,,1-XS,0,0,0,0,0,0,1,,0,organic
12744,5,1.1380796173534673,804014.00000001,12744,0x572e1b86471c900cd16afa9cbb7701862d0e70cb,,,5-XL,0,0,0,0,0,0,1,,0,organic
14185,5,0.029422153076950272,20785.736448757005,14185,0x6b92686c40747c85809a6772d0eda8e22a77c60c,,,4-L,0,0,0,0,0,0,1,,0,organic
14909,5,0.000580884871817404,1000.0,14909,0x1d3bf13f8f7a83390d03db5e23a950778e1d1309,0.000580884871817404,7.0,2-S,1,1,0,0,1,1,0,1.0,3,ga_e5
14576,5,0.000766846662254508,800.0,14576,0x84e1056ed1b76fb03b43e924ef98833dba394b2b,0.000766846662254508,7.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
13268,5,0.000148359132076837,104.81061025854476,13268,0x73306dab0d39a4d47df4972c7022cb2cac075d4e,,,1-XS,0,0,0,0,0,0,1,,0,organic
12891,5,0.001711081375314816,1374.7881064228231,12891,0x653d973b36137a5cb2fc304996e0af1f1afcc628,,,2-S,0,0,0,0,0,0,1,,0,organic
14356,5,0.000351387502513389,750.0,14356,0xb067c8705d9b59fcc73b3abd11d3aed36172aee3,0.000351387502513389,1.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
215,5,0.000148967516272399,105.24041271098461,215,0xd8821dbbcb8ea0c14bd1f0acbfbebb3fd984269b,,,1-XS,0,0,0,0,0,0,1,,0,organic
12741,5,1.5570300046185641,1099988.0,12741,0x31d23825afbda5b6b1690bbdbbb8117b5ea0f8e4,,,5-XL,0,0,0,0,0,0,1,,0,organic
13458,5,0.003384966333597878,2391.361975245823,13458,0xab4e4f9c9c394d72dbae834075fd4519d7290456,0.0033849663335978777,11.0,3-M,0,0,0,0,1,1,0,1.0,3,organic
10361,5,0.000155704699058573,110.0,10361,0xac176d9a8dbae960e7b539f4a6e16ad9003ab37a,,,1-XS,0,0,0,0,0,0,1,,0,organic
7962,5,0.000707748632084424,500.0,7962,0x61987699055394c65355f2797d3e4e589f7fabf4,,,2-S,0,0,0,0,0,0,1,,0,organic
13650,5,0.000802870048236571,567.2,13650,0xd82803b7b9a5eb1d5fc558fd619afc6c031cd0b1,0.000802870048236571,9.0,2-S,0,0,0,0,1,1,0,1.0,3,organic
58,5,0.5150614759632121,363873.1695222635,58,0x5f0bd06a71e038206ef3e5090eb448e9a9773772,0.025,5.0,5-XL,0,0,0,0,1,1,0,0.048538,2,organic
10366,5,0.000155704699058573,110.0,10366,0xcff9d27eba4b7ffba8e9d33fc3f894cb095b54f7,,,1-XS,0,0,0,0,0,0,1,,0,organic
14659,5,0.000729047642718739,800.0,14659,0x2937d75b326bae98fd823f3e5e4ea01fe9de37e3,0.0007290476427187389,3.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
12733,5,1.5268754638423168,1078684.8569,12733,0x01b7348ec3fb20ab1f40b97cc82df44aed360768,,,5-XL,0,0,0,0,0,0,1,,0,organic
12820,5,0.000148535205415558,104.935,12820,0x2bb96f44b9709b02189a50b377755edc30bc65c7,,,1-XS,0,0,0,0,0,0,1,,0,organic
13,5,21.232458962532743,15000000.0,13,0x2383a8b8cc8561a65871f1d2783b7c52e22b62c1,2.0,10.0,5-XL,0,0,0,0,1,1,0,0.094195,2,organic
14991,5,0.00039236597537867,1000.0,14991,0x63c3329720b993dec8af0018fb083dcba94e49e5,0.00039236597537867,1.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
14399,5,0.011732588489849928,8288.669138996225,14399,0x693fa6508bd95bb47a73f82f0f36c738000eb174,0.0017598882734774892,4.0,3-M,0,0,0,0,1,1,0,0.15,2,organic
14898,5,0.00047620488078845,800.0,14898,0xc163041d404e7657530491577665e40da84c9bd7,0.00047620488078845,1.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
14260,5,0.04478067144924572,31636.0,14260,0xd9e5de13ef1dbc4dfe0ee1bb76276228b9b23d0f,0.0,0.0,4-L,0,0,0,0,0,1,0,0.0,1,organic
15012,5,0.000315798559145866,750.0,15012,0x4e934aa13be79944e5cb53257c41a3798ad221c8,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
15062,5,3.7307128229343e-05,363.0,15062,0x7df96b926f4e321a2358bb8d9ecaba88fe7ff9d5,,,1-XS,1,0,0,0,0,0,1,,0,ga_e5
4930,5,0.000142965223681053,101.0,4930,0xb2b9300475af157676c44ee64d39a5eb3c294dbd,,,1-XS,0,0,0,0,0,0,1,,0,organic
13768,5,0.000729045895191253,800.0,13768,0xb335d18843137b21db0c9ebc23e7ed9f0d33f14d,0.0007290458951912529,2.0,2-S,1,1,0,0,1,1,0,1.0,3,ga_e5
14380,5,0.004102238713347683,2898.0901745200003,14380,0x7526f39c34be653e1253a68fd756a7469c62b18e,,,3-M,0,0,0,0,0,0,1,,0,organic
277,5,0.000849298358501309,600.0,277,0x32cefb2dc869bbfe636f7547cda43f561bf88d5a,,,2-S,0,0,0,0,0,0,1,,0,organic
13884,5,0.006511917714652307,4600.445284841981,13884,0x7aba691d12d8ef8793f1643eba66b69c70ec72f1,,,3-M,0,0,0,0,0,0,1,,0,organic
14280,5,0.000141549726416884,100.0,14280,0xfe2e3ccee9714b29ab2fb4e940e52672194815fc,0.00014154972641688398,6.0,1-XS,0,0,0,0,1,1,0,1.0,3,organic
14982,5,0.000352463870224684,750.0,14982,0x4339769e5d64228a063a19ea5244633caeeccdaf,0.000352463870224684,1.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
201,5,0.00015126423247103,106.86296349703605,201,0xdb3926b5d93057b7ee5e16b7e8bc3778a78a3521,,,1-XS,0,0,0,0,0,0,1,,0,organic
149,5,0.002473159559037916,1747.2019350670412,149,0x516fca170bfe24bfc54e01f215ef85fe9b5b798a,,,3-M,0,0,0,0,0,0,1,,0,organic
14889,5,0.000492826506680926,900.0,14889,0xcbd4d0241481b49158077e8833afdcaec7d9d804,0.000492826506680926,3.0,2-S,1,1,0,0,1,1,0,1.0,3,ga_e5
14701,5,0.000642309115919948,800.0,14701,0xc8b0d32bc09fb11c12c82582825c1e6b624822b8,0.000642309115919948,1.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
14390,5,0.001464888367605559,1034.8931111963059,14390,0x13035a0959c08864d045a130a6c121b1daf4a9a7,,,2-S,0,0,0,0,0,0,1,,0,organic
12649,5,4.9259304793075955,3479999.9999999995,12649,0x3352a3277d2b74a773fa6e68a625fcb18e4fc282,0.141,1.0,5-XL,0,0,0,0,1,1,0,0.028624,2,organic
14631,5,0.000247414815953283,270.0,14631,0x6bd6109fb3bf59f67c86cab3bc09adb8b77485b7,0.000247414815953283,1.0,1-XS,1,0,0,0,1,1,0,1.0,3,ga_e5
14642,5,0.000404217335443391,520.0,14642,0x93082bfea9424363861ab35110ab65b8a5dfe9df,0.000404217335443391,1.0,2-S,1,0,0,0,1,1,0,1.0,3,ga_e5
14876,5,0.000497587627114833,800.0,14876,0xcc3cb5c01a3cdcd5eb8ebf87e2ec088147bada8a,,,2-S,1,0,0,0,0,0,1,,0,ga_e5
